Time [s],Burn Time [s],distance surface,AirDensity [kg/m3],AirPressure [kPa],AirTemprature [K],SpeedOfSound [m/s],Propellant Mass [kg],Mass [kg],Thrust [N],Fx-aero [N],Fy-aero [N],Fz-aero [N],Fx-thrust [N],Fy-thrust [N],Fz-thrust [N],Fx-gravity [N],Fy-gravity [N],Fz-gravity [N],Accx-body [m/s2],Accy-body [m/s2],Accz-body [m/s2],Gccx-body [G],Gccy-body [G],Gccz-body [G],Accx-ECI [m/s2],Accy-ECI [m/s2],Accz-ECI [m/s2],Vx-body [m/s],Vy-body [m/s],Vz-body [m/s],MachNumber [-],DynamicPressure [kPa],Vx-NED [m/s],Vy-NED [m/s],Vz-NED [m/s],Vx-ECEF [m/s],Vy-ECEF [m/s],Vz-ECEF [m/s],Vx-ECI [m/s],Vy-ECI [m/s],Vz-ECI [m/s],X-ECEF [km],Y-ECEF [km],Z-ECEF [km],X-ECI [km],Y-ECI [km],Z-ECI [km],Latitude [deg],Longitude [deg],Altitude [m],Azimuth [deg],Elvation [deg],Roll [deg],Time [s],Time of IIP [s],Latitude of IIP [deg],Longitude of IIP [deg],
278.1000,278.6046,322,0.000000,0.000008,233.726573,306.477803,-358.35814165,2041.64185835,0.00000000,-0.00093815,0.00015101,-0.02901409,0.00000000,0.00000000,0.00000000,-22643.00641751,0.00000000,1981.00636968,-9.43458640,0.00000006,0.82540723,-0.96288105,0.00000001,0.08423994,-1.76785392,-7.26807509,-5.80882902,-4.05478970,-1.41377081,175.61113588,0.57316918,0.00000166,-1.41377081,-174.58948428,19.34487898,165.08019885,-58.63199638,-12.98183576,-197.26945573,33.15078049,-12.98183576,1313.5204254087,4959.2675680971,3957.8570574700,1212.5029619558,4984.9280122379,3957.8570574700,37.83229360,75.16517308,109396.95407389,-90.00000000,85.00000000,0.00000000,278.6046,87.8114,37.64682254,76.28622597,
278.7000,279.6046,322,0.000000,0.000008,233.507343,306.334034,-358.35814165,2041.64185835,0.00000000,-0.00095603,0.00015328,-0.02856804,0.00000000,0.00000000,0.00000000,-22643.17448812,0.00000000,1981.02107395,-9.43465644,0.00000006,0.82541354,-0.96288820,0.00000001,0.08424058,-1.76758451,-7.26819908,-5.80887052,-13.48348040,-1.41853513,176.43399053,0.57765095,0.00000169,-1.41853513,-174.58744318,28.80940718,163.16283767,-65.86021633,-18.79068412,-199.03717451,25.88264517,-18.79068412,1313.6845470364,4959.2053219666,3957.8411712135,1212.3048086182,4984.9575289611,3957.8411712135,37.83228106,75.16322324,109372.87693663,-90.00000000,85.00000000,0.00000000,279.6046,86.9016,37.64678372,76.29003271,
279.3000,279.6046,322,0.000000,0.000008,233.507343,306.334034,-358.35814165,2041.64185835,0.00000000,-0.00095603,0.00015328,-0.02856804,0.00000000,0.00000000,0.00000000,-22643.17448812,0.00000000,1981.02107395,-9.43465644,0.00000006,0.82541354,-0.96288820,0.00000001,0.08424058,-1.76758451,-7.26819908,-5.80887052,-13.48348040,-1.41853513,176.43399053,0.57765095,0.00000169,-1.41853513,-174.58744318,28.80940718,163.16283767,-65.86021633,-18.79068412,-199.03717451,25.88264517,-18.79068412,1313.6845470364,4959.2053219666,3957.8411712135,1212.3048086182,4984.9575289611,3957.8411712135,37.83228106,75.16322324,109372.87693663,-90.00000000,85.00000000,0.00000000,279.6046,86.9016,37.64678372,76.29003271,
279.9000,280.6046,322,0.000000,0.000008,233.205079,306.135703,-358.35814165,2041.64185835,0.00000000,-0.00098116,0.00015626,-0.02829666,0.00000000,0.00000000,0.00000000,-22643.40862932,0.00000000,1981.04155865,-9.43475400,0.00000007,0.82542219,-0.96289816,0.00000001,0.08424147,-1.76732032,-7.26834426,-5.80892895,-22.91232765,-1.42330161,177.25602034,0.58384693,0.00000174,-1.42330161,-174.58456674,38.27401943,161.24415993,-73.08815723,-24.59958244,-200.80462649,18.61437527,-24.59958244,1313.8467506452,4959.1358477575,3957.8194760851,1212.1048876957,4984.9797774834,3957.8194760851,37.83226847,75.16127342,109339.33523143,-90.00000000,85.00000000,0.00000000,280.6046,85.9926,37.64674516,76.29383553,
280.5000,280.6046,322,0.000000,0.000008,233.205079,306.135703,-358.35814165,2041.64185835,0.00000000,-0.00098116,0.00015626,-0.02829666,0.00000000,0.00000000,0.00000000,-22643.40862932,0.00000000,1981.04155865,-9.43475400,0.00000007,0.82542219,-0.96289816,0.00000001,0.08424147,-1.76732032,-7.26834426,-5.80892895,-22.91232765,-1.42330161,177.25602034,0.58384693,0.00000174,-1.42330161,-174.58456674,38.27401943,161.24415993,-73.08815723,-24.59958244,-200.80462649,18.61437527,-24.59958244,1313.8467506452,4959.1358477575,3957.8194760851,1212.1048876957,4984.9797774834,3957.8194760851,37.83226847,75.16127342,109339.33523143,-90.00000000,85.00000000,0.00000000,280.6046,85.9926,37.64674516,76.29383553,
281.1000,281.6046,322,0.000000,0.000008,232.822718,305.884632,-358.35814165,2041.64185835,0.00000000,-0.00101377,0.00015998,-0.02820248,0.00000000,0.00000000,0.00000000,-22643.70884488,0.00000000,1981.06782411,-9.43487911,0.00000007,0.82543318,-0.96291093,0.00000001,0.08424259,-1.76706134,-7.26851062,-5.80900433,-32.34135894,-1.42807028,178.07722763,0.59171283,0.00000179,-1.42807028,-174.58085485,47.73874334,159.32415999,-80.31583999,-30.40854767,-202.57181689,11.34594959,-30.40854767,1314.0070349156,4959.0591457382,3957.7919720264,1211.9031994524,4984.9947576597,3957.7919720264,37.83225585,75.15932362,109296.32886044,-90.00000000,85.00000000,0.00000000,281.6046,85.0846,37.64670687,76.29763436,
281.7000,282.6046,322,0.000000,0.000008,232.363820,305.583031,-358.35814165,2041.64185835,0.00000000,-0.00105416,0.00016444,-0.02827864,0.00000000,0.00000000,0.00000000,-22644.07513961,0.00000000,1981.09987075,-9.43503175,0.00000007,0.82544650,-0.96292650,0.00000001,0.08424395,-1.76680758,-7.26869817,-5.80909665,-41.77060179,-1.43284117,178.89761470,0.60119496,0.00000186,-1.43284117,-174.57630744,57.20360652,157.40283224,-87.54328553,-36.21759675,-204.33875091,4.07734696,-36.21759675,1314.1653985226,4958.9752161566,3957.7586589618,1211.6997441474,4985.0024693236,3957.7586589618,37.83224318,75.15737386,109243.85769820,-90.00000000,85.00000000,0.00000000,282.6046,84.1776,37.64666885,76.30142912,
282.3000,282.6046,322,0.000000,0.000008,232.363820,305.583031,-358.35814165,2041.64185835,0.00000000,-0.00105416,0.00016444,-0.02827864,0.00000000,0.00000000,0.00000000,-22644.07513961,0.00000000,1981.09987075,-9.43503175,0.00000007,0.82544650,-0.96292650,0.00000001,0.08424395,-1.76680758,-7.26869817,-5.80909665,-41.77060179,-1.43284117,178.89761470,0.60119496,0.00000186,-1.43284117,-174.57630744,57.20360652,157.40283224,-87.54328553,-36.21759675,-204.33875091,4.07734696,-36.21759675,1314.1653985226,4958.9752161566,3957.7586589618,1211.6997441474,4985.0024693236,3957.7586589618,37.83224318,75.15737386,109243.85769820,-90.00000000,85.00000000,0.00000000,282.6046,84.1776,37.64666885,76.30142912,
282.9000,283.6046,322,0.000000,0.000008,231.832440,305.233420,-358.35814165,2041.64185835,0.00000000,-0.00110270,0.00016966,-0.02851909,0.00000000,0.00000000,0.00000000,-22644.50751939,0.00000000,1981.13769907,-9.43521193,0.00000007,0.82546216,-0.96294489,0.00000001,0.08424554,-1.76655902,-7.26890691,-5.80920592,-51.20008371,-1.43761432,179.71718386,0.61223212,0.00000195,-1.43761432,-174.57092439,66.66863657,155.48017102,-94.77051477,-42.02674662,-206.10543377,-3.19145381,-42.02674662,1314.3218401356,4958.8840592393,3957.7195367993,1211.4945220343,4985.0029122876,3957.7195367993,37.83223046,75.15542414,109181.92159163,-90.00000000,85.00000000,0.00000000,283.6046,83.2716,37.64663109,76.30521975,
283.5000,283.6046,322,0.000000,0.000008,231.832440,305.233420,-358.35814165,2041.64185835,0.00000000,-0.00110270,0.00016966,-0.02851909,0.00000000,0.00000000,0.00000000,-22644.50751939,0.00000000,1981.13769907,-9.43521193,0.00000007,0.82546216,-0.96294489,0.00000001,0.08424554,-1.76655902,-7.26890691,-5.80920592,-51.20008371,-1.43761432,179.71718386,0.61223212,0.00000195,-1.43761432,-174.57092439,66.66863657,155.48017102,-94.77051477,-42.02674662,-206.10543377,-3.19145381,-42.02674662,1314.3218401356,4958.8840592393,3957.7195367993,1211.4945220343,4985.0029122876,3957.7195367993,37.83223046,75.15542414,109181.92159163,-90.00000000,85.00000000,0.00000000,283.6046,83.2716,37.64663109,76.30521975,
284.1000,284.6046,322,0.000000,0.000008,231.232997,304.838548,-358.35814165,2041.64185835,0.00000000,-0.00115982,0.00017568,-0.02891933,0.00000000,0.00000000,0.00000000,-22645.00599116,0.00000000,1981.18130970,-9.43541965,0.00000007,0.82548016,-0.96296609,0.00000001,0.08424738,-1.76631566,-7.26913685,-5.80933214,-60.62983221,-1.44238977,180.53593743,0.62475763,0.00000205,-1.44238977,-174.56470562,76.13386111,153.55617069,-101.99754864,-47.83601424,-207.87187067,-10.46047392,-47.83601424,1314.4763584182,4958.7856751921,3957.6746054293,1211.2875333618,4984.9960863428,3957.6746054293,37.83221771,75.15347446,109110.52036005,-90.00000000,85.00000000,0.00000000,284.6046,82.3665,37.64659359,76.30900618,
284.7000,285.6046,322,0.000000,0.000008,230.570152,304.401314,-358.35814165,2041.64185835,0.00000000,-0.00122607,0.00018253,-0.02947645,0.00000000,0.00000000,0.00000000,-22645.57056292,0.00000000,1981.23070333,-9.43565491,0.00000008,0.82550051,-0.96299010,0.00000001,0.08424946,-1.76607750,-7.26938799,-5.80947530,-70.05987483,-1.44716754,181.35387770,0.63870116,0.00000217,-1.44716754,-174.55765102,85.59930776,151.63082562,-109.22440807,-53.64541654,-209.63806682,-17.72973457,-53.64541654,1314.6289520287,4958.6800642001,3957.6238647259,1211.0787783732,4984.9819912595,3957.6238647259,37.83220491,75.15152483,109029.65379517,-90.00000000,85.00000000,0.00000000,285.6046,81.4625,37.64655637,76.31278835,
285.3000,285.6046,322,0.000000,0.000008,230.570152,304.401314,-358.35814165,2041.64185835,0.00000000,-0.00122607,0.00018253,-0.02947645,0.00000000,0.00000000,0.00000000,-22645.57056292,0.00000000,1981.23070333,-9.43565491,0.00000008,0.82550051,-0.96299010,0.00000001,0.08424946,-1.76607750,-7.26938799,-5.80947530,-70.05987483,-1.44716754,181.35387770,0.63870116,0.00000217,-1.44716754,-174.55765102,85.59930776,151.63082562,-109.22440807,-53.64541654,-209.63806682,-17.72973457,-53.64541654,1314.6289520287,4958.6800642001,3957.6238647259,1211.0787783732,4984.9819912595,3957.6238647259,37.83220491,75.15152483,109029.65379517,-90.00000000,85.00000000,0.00000000,285.6046,81.4625,37.64655637,76.31278835,
285.9000,286.6046,322,0.000000,0.000008,229.848692,303.924701,-358.35814165,2041.64185835,0.00000000,-0.00130206,0.00019023,-0.03018922,0.00000000,0.00000000,0.00000000,-22646.20124373,0.00000000,1981.28588075,-9.43591773,0.00000008,0.82552320,-0.96301693,0.00000001,0.08425178,-1.76584453,-7.26966033,-5.80963542,-79.49023907,-1.45194768,182.17100698,0.65399056,0.00000230,-1.45194768,-174.54976047,95.06500413,149.70413015,-116.45111397,-59.45497049,-211.40402740,-24.99925696,-59.45497049,1314.7796196193,4958.5672264272,3957.5673145457,1210.8682573067,4984.9606267865,3957.5673145457,37.83219207,75.14957526,108939.32166106,-90.00000000,85.00000000,0.00000000,286.6046,80.5595,37.64651941,76.31656617,
286.5000,286.6046,322,0.000000,0.000008,229.848692,303.924701,-358.35814165,2041.64185835,0.00000000,-0.00130206,0.00019023,-0.03018922,0.00000000,0.00000000,0.00000000,-22646.20124373,0.00000000,1981.28588075,-9.43591773,0.00000008,0.82552320,-0.96301693,0.00000001,0.08425178,-1.76584453,-7.26966033,-5.80963542,-79.49023907,-1.45194768,182.17100698,0.65399056,0.00000230,-1.45194768,-174.54976047,95.06500413,149.70413015,-116.45111397,-59.45497049,-211.40402740,-24.99925696,-59.45497049,1314.7796196193,4958.5672264272,3957.5673145457,1210.8682573067,4984.9606267865,3957.5673145457,37.83219207,75.14957526,108939.32166106,-90.00000000,85.00000000,0.00000000,286.6046,80.5595,37.64651941,76.31656617,
287.1000,287.6046,322,0.000000,0.000008,229.073436,303.411714,-358.35814165,2041.64185835,0.00000000,-0.00138849,0.00019883,-0.03105802,0.00000000,0.00000000,0.00000000,-22646.89804371,0.00000000,1981.34684285,-9.43620810,0.00000008,0.82554824,-0.96304656,0.00000001,0.08425433,-1.76561676,-7.26995388,-5.80981250,-88.92095248,-1.45673022,182.98732756,0.67055331,0.00000246,-1.45673022,-174.54103387,104.53097785,147.77607862,-123.67768727,-65.26469304,-213.16975761,-32.26906230,-65.26469304,1314.9283598370,4958.4471620164,3957.5049547287,1210.6559703952,4984.9319926513,3957.5049547287,37.83217919,75.14762576,108839.52369420,-90.00000000,85.00000000,0.00000000,287.6046,79.6575,37.64648271,76.32033957,
287.7000,288.6046,322,0.000000,0.000008,228.249148,302.865331,-358.35814165,2041.64185835,0.00000000,-0.00148621,0.00020839,-0.03208491,0.00000000,0.00000000,0.00000000,-22647.66097406,0.00000000,1981.41359061,-9.43652603,0.00000009,0.82557563,-0.96307901,0.00000001,0.08425713,-1.76539417,-7.27026864,-5.81000653,-98.35204258,-1.46151518,183.80284173,0.68831784,0.00000263,-1.46151518,-174.53147111,113.99725655,145.84666538,-130.90414892,-71.07460114,-214.93526264,-39.53917179,-71.07460114,1315.0751713227,4958.3198710899,3957.4367850978,1210.4419178666,4984.8960885605,3957.4367850978,37.83216626,75.14567633,108730.25960342,-90.00000000,85.00000000,0.00000000,288.6046,78.7567,37.64644628,76.32410849,
288.3000,288.6046,322,0.000000,0.000008,228.249148,302.865331,-358.35814165,2041.64185835,0.00000000,-0.00148621,0.00020839,-0.03208491,0.00000000,0.00000000,0.00000000,-22647.66097406,0.00000000,1981.41359061,-9.43652603,0.00000009,0.82557563,-0.96307901,0.00000001,0.08425713,-1.76539417,-7.27026864,-5.81000653,-98.35204258,-1.46151518,183.80284173,0.68831784,0.00000263,-1.46151518,-174.53147111,113.99725655,145.84666538,-130.90414892,-71.07460114,-214.93526264,-39.53917179,-71.07460114,1315.0751713227,4958.3198710899,3957.4367850978,1210.4419178666,4984.8960885605,3957.4367850978,37.83216626,75.14567633,108730.25960342,-90.00000000,85.00000000,0.00000000,288.6046,78.7567,37.64644628,76.32410849,
288.9000,289.6046,322,0.000000,0.000009,227.380483,302.288463,-358.35814165,2041.64185835,0.00000000,-0.00159613,0.00021895,-0.03327356,0.00000000,0.00000000,0.00000000,-22648.49004702,0.00000000,1981.48612509,-9.43687152,0.00000009,0.82560535,-0.96311427,0.00000001,0.08426016,-1.76517678,-7.27060462,-5.81021752,-107.78353692,-1.46630262,184.61755178,0.70721452,0.00000282,-1.46630262,-174.52107204,123.46386787,143.91588477,-138.13051984,-76.88471175,-216.70054769,-46.80960665,-76.88471175,1315.2200527119,4958.1853537488,3957.3628054589,1210.2260999433,4984.8529141992,3957.3628054589,37.83215330,75.14372697,108611.52906992,-90.00000000,85.00000000,0.00000000,289.6046,77.8569,37.64641012,76.32787283,
289.5000,289.6046,322,0.000000,0.000009,227.380483,302.288463,-358.35814165,2041.64185835,0.00000000,-0.00159613,0.00021895,-0.03327356,0.00000000,0.00000000,0.00000000,-22648.49004702,0.00000000,1981.48612509,-9.43687152,0.00000009,0.82560535,-0.96311427,0.00000001,0.08426016,-1.76517678,-7.27060462,-5.81021752,-107.78353692,-1.46630262,184.61755178,0.70721452,0.00000282,-1.46630262,-174.52107204,123.46386787,143.91588477,-138.13051984,-76.88471175,-216.70054769,-46.80960665,-76.88471175,1315.2200527119,4958.1853537488,3957.3628054589,1210.2260999433,4984.8529141992,3957.3628054589,37.83215330,75.14372697,108611.52906992,-90.00000000,85.00000000,0.00000000,289.6046,77.8569,37.64641012,76.32787283,
290.1000,290.6046,322,0.000000,0.000009,226.471931,301.683926,-358.35814165,2041.64185835,0.00000000,-0.00171934,0.00023059,-0.03462935,0.00000000,0.00000000,0.00000000,-22649.38527590,0.00000000,1981.56444747,-9.43724458,0.00000010,0.82563742,-0.96315234,0.00000001,0.08426343,-1.76496458,-7.27096182,-5.81044548,-117.21546303,-1.47109255,185.43145999,0.72717638,0.00000304,-1.47109255,-174.50983656,132.93083943,141.98373110,-145.35682096,-82.69504184,-218.46561793,-54.08038810,-82.69504184,1315.3630026345,4958.0436100734,3957.2830156011,1210.0085168428,4984.8024692316,3957.2830156011,37.83214029,75.14177770,108483.33174728,-90.00000000,85.00000000,0.00000000,290.6046,76.9582,37.64637422,76.33163253,
290.7000,291.6046,322,0.000000,0.000009,225.527792,301.054424,-358.35814165,2041.64185835,0.00000000,-0.00185702,0.00024337,-0.03615932,0.00000000,0.00000000,0.00000000,-22650.34667507,0.00000000,1981.64855900,-9.43764522,0.00000010,0.82567183,-0.96319323,0.00000001,0.08426694,-1.76475756,-7.27134025,-5.81069041,-126.64784849,-1.47588503,186.24456862,0.74813968,0.00000328,-1.47588503,-174.49776451,142.39819890,140.05019869,-152.58307323,-88.50560837,-220.23047857,-61.35153737,-88.50560837,1315.5040197146,4957.8946401232,3957.1974152964,1209.7891687773,4984.7447533004,3957.1974152964,37.83212723,75.13982852,108345.66726141,-90.00000000,85.00000000,0.00000000,291.6046,76.0606,37.64633859,76.33538750,
291.3000,291.6046,322,0.000000,0.000009,225.527792,301.054424,-358.35814165,2041.64185835,0.00000000,-0.00185702,0.00024337,-0.03615932,0.00000000,0.00000000,0.00000000,-22650.34667507,0.00000000,1981.64855900,-9.43764522,0.00000010,0.82567183,-0.96319323,0.00000001,0.08426694,-1.76475756,-7.27134025,-5.81069041,-126.64784849,-1.47588503,186.24456862,0.74813968,0.00000328,-1.47588503,-174.49776451,142.39819890,140.05019869,-152.58307323,-88.50560837,-220.23047857,-61.35153737,-88.50560837,1315.5040197146,4957.8946401232,3957.1974152964,1209.7891687773,4984.7447533004,3957.1974152964,37.83212723,75.13982852,108345.66726141,-90.00000000,85.00000000,0.00000000,291.6046,76.0606,37.64633859,76.33538750,
291.9000,292.6046,322,0.000000,0.000009,224.552155,300.402535,-358.35814165,2041.64185835,0.00000000,-0.00201056,0.00025739,-0.03787227,0.00000000,0.00000000,0.00000000,-22651.37425998,0.00000000,1981.73846103,-9.43807345,0.00000011,0.82570858,-0.96323694,0.00000001,0.08427069,-1.76455574,-7.27173991,-5.81095231,-136.08072083,-1.48068007,187.05687994,0.77004416,0.00000356,-1.48068007,-174.48485574,151.86597391,138.11528186,-159.80929759,-94.31642831,-221.99513479,-68.62307568,-94.31642831,1315.6431025704,4957.7384439363,3957.1060042999,1209.5680559538,4984.6797660272,3957.1060042999,37.83211414,75.13787943,108198.53521060,-90.00000000,85.00000000,0.00000000,292.6046,75.1642,37.64630322,76.33913766,
292.5000,292.6046,322,0.000000,0.000009,224.552155,300.402535,-358.35814165,2041.64185835,0.00000000,-0.00201056,0.00025739,-0.03787227,0.00000000,0.00000000,0.00000000,-22651.37425998,0.00000000,1981.73846103,-9.43807345,0.00000011,0.82570858,-0.96323694,0.00000001,0.08427069,-1.76455574,-7.27173991,-5.81095231,-136.08072083,-1.48068007,187.05687994,0.77004416,0.00000356,-1.48068007,-174.48485574,151.86597391,138.11528186,-159.80929759,-94.31642831,-221.99513479,-68.62307568,-94.31642831,1315.6431025704,4957.7384439363,3957.1060042999,1209.5680559538,4984.6797660272,3957.1060042999,37.83211414,75.13787943,108198.53521060,-90.00000000,85.00000000,0.00000000,292.6046,75.1642,37.64630322,76.33913766,
293.1000,293.6046,322,0.000000,0.000009,223.548885,299.730704,-358.35814165,2041.64185835,0.00000000,-0.00218148,0.00027273,-0.03977881,0.00000000,0.00000000,0.00000000,-22652.46804714,0.00000000,1981.83415501,-9.43852926,0.00000011,0.82574766,-0.96328346,0.00000001,0.08427468,-1.76435912,-7.27216081,-5.81123119,-145.51410764,-1.48547772,187.86839621,0.79283329,0.00000386,-1.48547772,-174.47111011,161.33419214,136.17897490,-167.03551499,-100.12751865,-223.75959179,-75.89502426,-100.12751865,1315.7802498149,4957.5750215303,3957.0087823497,1209.3451785741,4984.6075070123,3957.0087823497,37.83210100,75.13593045,108041.93516545,-90.00000000,85.00000000,0.00000000,293.6046,74.2689,37.64626812,76.34288291,
293.7000,294.6046,322,0.000000,0.000010,222.521628,299.041246,-358.35814165,2041.64185835,0.00000000,-0.00237151,0.00028951,-0.04189142,0.00000000,0.00000000,0.00000000,-22653.62805410,0.00000000,1981.93564247,-9.43901268,0.00000012,0.82578906,-0.96333279,0.00000001,0.08427891,-1.76416769,-7.27260295,-5.81152705,-154.94803649,-1.49027801,188.67911967,0.81645422,0.00000419,-1.49027801,-174.45652745,170.80288125,134.24127210,-174.26174636,-105.93889635,-225.52385476,-83.16740437,-105.93889635,1315.9154600550,4957.4043729017,3956.9057491668,1209.1205368349,4984.5279758349,3956.9057491668,37.83208782,75.13398158,107875.86666894,-90.00000000,85.00000000,0.00000000,294.6046,73.3748,37.64623328,76.34662319,
294.3000,294.6046,322,0.000000,0.000010,222.521628,299.041246,-358.35814165,2041.64185835,0.00000000,-0.00237151,0.00028951,-0.04189142,0.00000000,0.00000000,0.00000000,-22653.62805410,0.00000000,1981.93564247,-9.43901268,0.00000012,0.82578906,-0.96333279,0.00000001,0.08427891,-1.76416769,-7.27260295,-5.81152705,-154.94803649,-1.49027801,188.67911967,0.81645422,0.00000419,-1.49027801,-174.45652745,170.80288125,134.24127210,-174.26174636,-105.93889635,-225.52385476,-83.16740437,-105.93889635,1315.9154600550,4957.4043729017,3956.9057491668,1209.1205368349,4984.5279758349,3956.9057491668,37.83208782,75.13398158,107875.86666894,-90.00000000,85.00000000,0.00000000,294.6046,73.3748,37.64623328,76.34662319,
294.9000,295.6046,322,0.000000,0.000010,221.473808,298.336346,-358.35814165,2041.64185835,0.00000000,-0.00258259,0.00030784,-0.04422456,0.00000000,0.00000000,0.00000000,-22654.85429952,0.00000000,1982.04292504,-9.43952370,0.00000013,0.82583279,-0.96338495,0.00000001,0.08428337,-1.76398146,-7.27306633,-5.81183990,-164.38253496,-1.49508098,189.48905256,0.84085777,0.00000457,-1.49508098,-174.44110758,180.27206890,132.30216774,-181.48801267,-111.75057841,-227.28792891,-90.44023724,-111.75057841,1316.0487318919,4957.2264980259,3956.7969044555,1208.8941309275,4984.4411720527,3956.7969044555,37.83207459,75.13203283,107700.32923634,-90.00000000,85.00000000,0.00000000,295.6046,72.4820,37.64619871,76.35035839,
295.5000,295.6046,322,0.000000,0.000010,221.473808,298.336346,-358.35814165,2041.64185835,0.00000000,-0.00258259,0.00030784,-0.04422456,0.00000000,0.00000000,0.00000000,-22654.85429952,0.00000000,1982.04292504,-9.43952370,0.00000013,0.82583279,-0.96338495,0.00000001,0.08428337,-1.76398146,-7.27306633,-5.81183990,-164.38253496,-1.49508098,189.48905256,0.84085777,0.00000457,-1.49508098,-174.44110758,180.27206890,132.30216774,-181.48801267,-111.75057841,-227.28792891,-90.44023724,-111.75057841,1316.0487318919,4957.2264980259,3956.7969044555,1208.8941309275,4984.4411720527,3956.7969044555,37.83207459,75.13203283,107700.32923634,-90.00000000,85.00000000,0.00000000,295.6046,72.4820,37.64619871,76.35035839,
296.1000,296.6046,322,0.000000,0.000010,220.408641,297.618064,-358.35814165,2041.64185835,0.00000000,-0.00281689,0.00032786,-0.04679476,0.00000000,0.00000000,0.00000000,-22656.14680308,0.00000000,1982.15600445,-9.44006234,0.00000014,0.82587884,-0.96343992,0.00000001,0.08428807,-1.76380045,-7.27355098,-5.81216974,-173.81763064,-1.49988665,190.29819711,0.86599827,0.00000498,-1.49988665,-174.42485031,189.74178279,130.36165609,-188.71433486,-117.56258181,-229.05181943,-97.71354412,-117.56258181,1316.1800639214,4957.0413968577,3956.6822479029,1208.6659610383,4984.3470952024,3956.6822479029,37.83206133,75.13008420,107515.32235526,-90.00000000,85.00000000,0.00000000,296.6046,71.5903,37.64616440,76.35408842,
296.7000,297.6046,322,0.000000,0.000010,219.329141,296.888345,-358.35814165,2041.64185835,0.00000000,-0.00307685,0.00034971,-0.04962080,0.00000000,0.00000000,0.00000000,-22657.50558556,0.00000000,1982.27488251,-9.44062861,0.00000015,0.82592719,-0.96349771,0.00000001,0.08429301,-1.76362464,-7.27405688,-5.81251657,-183.25335114,-1.50469507,191.10655552,0.89183340,0.00000544,-1.50469507,-174.40775544,199.21205061,128.41973138,-195.94073391,-123.37492355,-230.81553153,-104.98734628,-123.37492355,1316.3094547331,4956.8490693306,3956.5617791791,1208.4360273481,4984.2457447993,3956.5617791791,37.83204802,75.12813570,107320.84548563,-90.00000000,85.00000000,0.00000000,297.6046,70.6999,37.64613036,76.35781320,
297.3000,297.6046,322,0.000000,0.000010,219.329141,296.888345,-358.35814165,2041.64185835,0.00000000,-0.00307685,0.00034971,-0.04962080,0.00000000,0.00000000,0.00000000,-22657.50558556,0.00000000,1982.27488251,-9.44062861,0.00000015,0.82592719,-0.96349771,0.00000001,0.08429301,-1.76362464,-7.27405688,-5.81251657,-183.25335114,-1.50469507,191.10655552,0.89183340,0.00000544,-1.50469507,-174.40775544,199.21205061,128.41973138,-195.94073391,-123.37492355,-230.81553153,-104.98734628,-123.37492355,1316.3094547331,4956.8490693306,3956.5617791791,1208.4360273481,4984.2457447993,3956.5617791791,37.83204802,75.12813570,107320.84548563,-90.00000000,85.00000000,0.00000000,297.6046,70.6999,37.64613036,76.35781320,
297.9000,298.6046,322,0.000000,0.000011,218.238140,296.149024,-358.35814165,2041.64185835,0.00000000,-0.00336521,0.00037357,-0.05272376,0.00000000,0.00000000,0.00000000,-22658.93066880,0.00000000,1982.39956114,-9.44122251,0.00000016,0.82597785,-0.96355833,0.00000002,0.08429818,-1.76345405,-7.27458405,-5.81288042,-192.68972408,-1.50950627,191.91412999,0.91832393,0.00000595,-1.50950627,-174.38982277,208.68290005,126.47638787,-203.16723076,-129.18762063,-232.57907044,-112.26166497,-129.18762063,1316.4369029112,4956.6495153573,3956.4354979373,1208.2043300329,4984.1371203376,3956.4354979373,37.83203466,75.12618733,107116.89805966,-90.00000000,85.00000000,0.00000000,298.6046,69.8108,37.64609659,76.36153262,
298.5000,298.6046,322,0.000000,0.000011,218.238140,296.149024,-358.35814165,2041.64185835,0.00000000,-0.00336521,0.00037357,-0.05272376,0.00000000,0.00000000,0.00000000,-22658.93066880,0.00000000,1982.39956114,-9.44122251,0.00000016,0.82597785,-0.96355833,0.00000002,0.08429818,-1.76345405,-7.27458405,-5.81288042,-192.68972408,-1.50950627,191.91412999,0.91832393,0.00000595,-1.50950627,-174.38982277,208.68290005,126.47638787,-203.16723076,-129.18762063,-232.57907044,-112.26166497,-129.18762063,1316.4369029112,4956.6495153573,3956.4354979373,1208.2043300329,4984.1371203376,3956.4354979373,37.83203466,75.12618733,107116.89805966,-90.00000000,85.00000000,0.00000000,298.6046,69.8108,37.64609659,76.36153262,
299.1000,299.6046,322,0.000000,0.000011,217.138294,295.401836,-358.35814165,2041.64185835,0.00000000,-0.00368499,0.00039961,-0.05612731,0.00000000,0.00000000,0.00000000,-22660.42207570,0.00000000,1982.53004234,-9.44184407,0.00000017,0.82603080,-0.96362176,0.00000002,0.08430358,-1.76328870,-7.27513249,-5.81326126,-202.12677708,-1.51432028,192.72092273,0.94543352,0.00000652,-1.51432028,-174.37105205,218.15435883,124.53161977,-210.39384639,-135.00069005,-234.34244138,-119.53652146,-135.00069005,1316.5624070340,4956.4427348295,3956.3034038137,1207.9708692632,4984.0212212901,3956.3034038137,37.83202127,75.12423911,106903.47948188,-90.00000000,85.00000000,0.00000000,299.6046,68.9230,37.64606308,76.36524659,
