Time [s],Burn Time [s],distance surface,AirDensity [kg/m3],AirPressure [kPa],AirTemprature [K],SpeedOfSound [m/s],Propellant Mass [kg],Mass [kg],Thrust [N],Fx-aero [N],Fy-aero [N],Fz-aero [N],Fx-thrust [N],Fy-thrust [N],Fz-thrust [N],Fx-gravity [N],Fy-gravity [N],Fz-gravity [N],Accx-body [m/s2],Accy-body [m/s2],Accz-body [m/s2],Gccx-body [G],Gccy-body [G],Gccz-body [G],Accx-ECI [m/s2],Accy-ECI [m/s2],Accz-ECI [m/s2],Vx-body [m/s],Vy-body [m/s],Vz-body [m/s],MachNumber [-],DynamicPressure [kPa],Vx-NED [m/s],Vy-NED [m/s],Vz-NED [m/s],Vx-ECEF [m/s],Vy-ECEF [m/s],Vz-ECEF [m/s],Vx-ECI [m/s],Vy-ECI [m/s],Vz-ECI [m/s],X-ECEF [km],Y-ECEF [km],Z-ECEF [km],X-ECI [km],Y-ECI [km],Z-ECI [km],Latitude [deg],Longitude [deg],Altitude [m],Azimuth [deg],Elvation [deg],Roll [deg],Time [s],Time of IIP [s],Latitude of IIP [deg],Longitude of IIP [deg],
215.7000,216.5500,322,0.000025,0.001479,202.636894,285.367322,-9856.35847816,743.64152184,0.00000000,-0.21612223,0.02983844,-3.38243316,0.00000000,0.00000000,0.00000000,-100983.20222730,0.00000000,8834.88540143,-9.52673758,0.00000281,0.83316066,-0.97228588,0.00000029,0.08503124,-1.80133682,-7.33500990,-5.86563731,122.93274932,-1.19674977,122.23483912,0.60751349,0.00038219,-1.19674977,-132.48399373,-111.81148490,150.74288002,52.50949172,67.63568854,-211.65663265,143.65709980,67.63568854,1295.5342078099,4938.2753605468,3938.6300523199,1217.3952492857,4958.1167016525,3938.6300523199,37.83297576,75.29997916,77950.85451582,-90.00000000,85.00000000,0.00000000,216.5500,89.1608,37.64740701,76.19229420,
216.3000,216.5500,322,0.000025,0.001479,202.636894,285.367322,-9856.35847816,743.64152184,0.00000000,-0.21612223,0.02983844,-3.38243316,0.00000000,0.00000000,0.00000000,-100983.20222730,0.00000000,8834.88540143,-9.52673758,0.00000281,0.83316066,-0.97228588,0.00000029,0.08503124,-1.80133682,-7.33500990,-5.86563731,122.93274932,-1.19674977,122.23483912,0.60751349,0.00038219,-1.19674977,-132.48399373,-111.81148490,150.74288002,52.50949172,67.63568854,-211.65663265,143.65709980,67.63568854,1295.5342078099,4938.2753605468,3938.6300523199,1217.3952492857,4958.1167016525,3938.6300523199,37.83297576,75.29997916,77950.85451582,-90.00000000,85.00000000,0.00000000,216.5500,89.1608,37.64740701,76.19229420,
216.9000,217.5500,322,0.000025,0.001454,202.427984,285.220183,-9856.35847816,743.64152184,0.00000000,-0.19812068,0.02849584,-3.27374797,0.00000000,0.00000000,0.00000000,-100979.85394166,0.00000000,8834.59246440,-9.52642001,0.00000269,0.83314328,-0.97225347,0.00000027,0.08502947,-1.80092262,-7.33485413,-5.86544103,113.41592644,-1.20363583,123.07740016,0.58680929,0.00035035,-1.20363583,-132.49390280,-102.25744237,148.83990253,45.20839990,61.77015082,-213.45776180,136.32216958,61.77015082,1295.6839992996,4938.3242194454,3938.6947552232,1217.1826920540,4958.2566912742,3938.6947552232,37.83296507,75.29849230,78057.88895310,-90.00000000,85.00000000,0.00000000,217.5500,88.2534,37.64737059,76.19609322,
217.5000,217.5500,322,0.000025,0.001454,202.427984,285.220183,-9856.35847816,743.64152184,0.00000000,-0.19812068,0.02849584,-3.27374797,0.00000000,0.00000000,0.00000000,-100979.85394166,0.00000000,8834.59246440,-9.52642001,0.00000269,0.83314328,-0.97225347,0.00000027,0.08502947,-1.80092262,-7.33485413,-5.86544103,113.41592644,-1.20363583,123.07740016,0.58680929,0.00035035,-1.20363583,-132.49390280,-102.25744237,148.83990253,45.20839990,61.77015082,-213.45776180,136.32216958,61.77015082,1295.6839992996,4938.3242194454,3938.6947552232,1217.1826920540,4958.2566912742,3938.6947552232,37.83296507,75.29849230,78057.88895310,-90.00000000,85.00000000,0.00000000,217.5500,88.2534,37.64737059,76.19609322,
218.1000,218.5500,322,0.000025,0.001430,202.237727,285.086116,-9856.35847816,743.64152184,0.00000000,-0.18218850,0.02727545,-3.18106721,0.00000000,0.00000000,0.00000000,-100976.80466873,0.00000000,8834.32568759,-9.52613084,0.00000257,0.83312685,-0.97222395,0.00000026,0.08502779,-1.80051526,-7.33471976,-5.86526213,103.89932772,-1.21052336,123.91904351,0.56725750,0.00032218,-1.21052336,-132.50291721,-92.70370313,146.93574139,37.90786427,55.90480069,-215.25848017,128.98738441,55.90480069,1295.8318872204,4938.3657775320,3938.7535926840,1216.9683338990,4958.3893460400,3938.7535926840,37.83295433,75.29700536,78155.36950185,-90.00000000,85.00000000,0.00000000,218.5500,87.3469,37.64733444,76.19988811,
218.7000,219.5500,322,0.000024,0.001410,202.066121,284.965138,-9856.35847816,743.64152184,0.00000000,-0.16818828,0.02617640,-3.10508240,0.00000000,0.00000000,0.00000000,-100974.05435883,0.00000000,8834.08506665,-9.52587005,0.00000247,0.83311132,-0.97219734,0.00000025,0.08502621,-1.80011481,-7.33460675,-5.86510062,94.38292481,-1.21741242,124.75977015,0.54899228,0.00029742,-1.21741242,-132.51103547,-83.15023885,145.03038947,30.60786367,50.03962076,-217.05879462,121.65272294,50.03962076,1295.9778703854,4938.4000353522,3938.8065648813,1216.7521752283,4958.5146660843,3938.8065648813,37.83294353,75.29551834,78243.29645119,-90.00000000,85.00000000,0.00000000,219.5500,86.4414,37.64729857,76.20367882,
219.3000,219.5500,322,0.000024,0.001410,202.066121,284.965138,-9856.35847816,743.64152184,0.00000000,-0.16818828,0.02617640,-3.10508240,0.00000000,0.00000000,0.00000000,-100974.05435883,0.00000000,8834.08506665,-9.52587005,0.00000247,0.83311132,-0.97219734,0.00000025,0.08502621,-1.80011481,-7.33460675,-5.86510062,94.38292481,-1.21741242,124.75977015,0.54899228,0.00029742,-1.21741242,-132.51103547,-83.15023885,145.03038947,30.60786367,50.03962076,-217.05879462,121.65272294,50.03962076,1295.9778703854,4938.4000353522,3938.8065648813,1216.7521752283,4958.5146660843,3938.8065648813,37.83294353,75.29551834,78243.29645119,-90.00000000,85.00000000,0.00000000,219.5500,86.4414,37.64729857,76.20367882,
219.9000,220.5500,322,0.000024,0.001392,201.913165,284.857263,-9856.35847816,743.64152184,0.00000000,-0.15599995,0.02519890,-3.04675022,0.00000000,0.00000000,0.00000000,-100971.60296719,0.00000000,8833.87059767,-9.52563764,0.00000238,0.83309659,-0.97217362,0.00000024,0.08502470,-1.79972134,-7.33451506,-5.86495646,84.86668937,-1.22430304,125.59958097,0.53215640,0.00027587,-1.22430304,-132.51825599,-73.59702123,143.12383959,23.30837700,44.17459367,-218.85871211,114.31816381,44.17459367,1296.1219476001,4938.4269934306,3938.8536719765,1216.5342164421,4958.6326515200,3938.8536719765,37.83293266,75.29403126,78321.67006193,-90.00000000,85.00000000,0.00000000,220.5500,85.5369,37.64726296,76.20746528,
220.5000,220.5500,322,0.000024,0.001392,201.913165,284.857263,-9856.35847816,743.64152184,0.00000000,-0.15599995,0.02519890,-3.04675022,0.00000000,0.00000000,0.00000000,-100971.60296719,0.00000000,8833.87059767,-9.52563764,0.00000238,0.83309659,-0.97217362,0.00000024,0.08502470,-1.79972134,-7.33451506,-5.86495646,84.86668937,-1.22430304,125.59958097,0.53215640,0.00027587,-1.22430304,-132.51825599,-73.59702123,143.12383959,23.30837700,44.17459367,-218.85871211,114.31816381,44.17459367,1296.1219476001,4938.4269934306,3938.8536719765,1216.5342164421,4958.6326515200,3938.8536719765,37.83293266,75.29403126,78321.67006193,-90.00000000,85.00000000,0.00000000,220.5500,85.5369,37.64726296,76.20746528,
221.1000,221.5500,322,0.000024,0.001376,201.778855,284.762506,-9856.35847816,743.64152184,0.00000000,-0.14551952,0.02434416,-3.00731748,0.00000000,0.00000000,0.00000000,-100969.45045387,0.00000000,8833.68227716,-9.52543358,0.00000230,0.83308254,-0.97215279,0.00000023,0.08502327,-1.79933497,-7.33444465,-5.86482965,75.35059309,-1.23119526,126.43847678,0.51689904,0.00025734,-1.23119526,-132.52457711,-64.04402197,141.21608445,16.00938318,38.30970207,-220.65823967,106.98368572,38.30970207,1296.2641176628,4938.4466522705,3938.8949141138,1216.3144579340,4958.7433024389,3938.8949141138,37.83292173,75.29254412,78390.49056657,-90.00000000,85.00000000,0.00000000,221.5500,84.6334,37.64722764,76.21124741,
221.7000,222.5500,322,0.000024,0.001362,201.663191,284.680879,-9856.35847816,743.64152184,0.00000000,-0.13665798,0.02361428,-2.98834561,0.00000000,0.00000000,0.00000000,-100967.59678382,0.00000000,8833.52010204,-9.52525787,0.00000223,0.83306903,-0.97213486,0.00000023,0.08502189,-1.79895581,-7.33439547,-5.86472017,65.83460765,-1.23808913,127.27645821,0.50337231,0.00024166,-1.23808913,-132.52999699,-54.49121284,139.30711665,8.71086119,32.44492860,-222.45738445,99.64926743,32.44492860,1296.4043793648,4938.4590123543,3938.9302914200,1216.0929000904,4958.8466189114,3938.9302914200,37.83291074,75.29105692,78449.75816937,-90.00000000,85.00000000,0.00000000,222.5500,83.7309,37.64719258,76.21502515,
222.3000,222.5500,322,0.000024,0.001362,201.663191,284.680879,-9856.35847816,743.64152184,0.00000000,-0.13665798,0.02361428,-2.98834561,0.00000000,0.00000000,0.00000000,-100967.59678382,0.00000000,8833.52010204,-9.52525787,0.00000223,0.83306903,-0.97213486,0.00000023,0.08502189,-1.79895581,-7.33439547,-5.86472017,65.83460765,-1.23808913,127.27645821,0.50337231,0.00024166,-1.23808913,-132.52999699,-54.49121284,139.30711665,8.71086119,32.44492860,-222.45738445,99.64926743,32.44492860,1296.4043793648,4938.4590123543,3938.9302914200,1216.0929000904,4958.8466189114,3938.9302914200,37.83291074,75.29105692,78449.75816937,-90.00000000,85.00000000,0.00000000,222.5500,83.7309,37.64719258,76.21502515,
222.9000,223.5500,322,0.000023,0.001351,201.566172,284.612391,-9856.35847816,743.64152184,0.00000000,-0.12934039,0.02301210,-2.99173276,0.00000000,0.00000000,0.00000000,-100966.04192685,0.00000000,8833.38406968,-9.52511050,0.00000217,0.83305588,-0.97211982,0.00000022,0.08502055,-1.79858404,-7.33436745,-5.86462800,56.31870476,-1.24498466,128.11352575,0.49172665,0.00022872,-1.24498466,-132.53451365,-44.93856559,137.39692861,1.41279009,26.58025596,-224.25615375,92.31488773,26.58025596,1296.5427314894,4938.4640741432,3938.9598040046,1215.8695432903,4958.9426009866,3938.9598040046,37.83289970,75.28956969,78499.47304632,-90.00000000,85.00000000,0.00000000,223.5500,82.8296,37.64715779,76.21879842,
223.5000,223.5500,322,0.000023,0.001351,201.566172,284.612391,-9856.35847816,743.64152184,0.00000000,-0.12934039,0.02301210,-2.99173276,0.00000000,0.00000000,0.00000000,-100966.04192685,0.00000000,8833.38406968,-9.52511050,0.00000217,0.83305588,-0.97211982,0.00000022,0.08502055,-1.79858404,-7.33436745,-5.86462800,56.31870476,-1.24498466,128.11352575,0.49172665,0.00022872,-1.24498466,-132.53451365,-44.93856559,137.39692861,1.41279009,26.58025596,-224.25615375,92.31488773,26.58025596,1296.5427314894,4938.4640741432,3938.9598040046,1215.8695432903,4958.9426009866,3938.9598040046,37.83289970,75.28956969,78499.47304632,-90.00000000,85.00000000,0.00000000,223.5500,82.8296,37.64715779,76.21879842,
224.1000,224.5500,322,0.000023,0.001342,201.487795,284.557052,-9856.35847816,743.64152184,0.00000000,-0.12350506,0.02254100,-3.01973090,0.00000000,0.00000000,0.00000000,-100964.78585764,0.00000000,8833.27417787,-9.52499145,0.00000213,0.83304287,-0.97210767,0.00000022,0.08501922,-1.79821985,-7.33436053,-5.86455314,46.80285612,-1.25188192,128.94967968,0.48210490,0.00021840,-1.25188192,-132.53812491,-35.38605202,135.48551257,-5.88485101,20.71566683,-226.05455506,84.98052549,20.71566683,1296.6791728126,4938.4618380778,3938.9834519598,1215.6443879055,4959.0312486927,3938.9834519598,37.83288858,75.28808241,78539.63534520,-90.00000000,85.00000000,0.00000000,224.5500,81.9292,37.64712328,76.22256715,
224.7000,225.5500,322,0.000023,0.001336,201.428061,284.514868,-9856.35847816,743.64152184,0.00000000,-0.11910295,0.02220464,-3.07495555,0.00000000,0.00000000,0.00000000,-100963.82855571,0.00000000,8833.19042480,-9.52490072,0.00000209,0.83302976,-0.97209841,0.00000021,0.08501788,-1.79786347,-7.33437463,-5.86449555,37.28703347,-1.25878093,129.78492005,0.47463550,0.00021062,-1.25878093,-132.54082834,-25.83364394,133.57286057,-13.18208292,14.85114393,-227.85259606,77.64615966,14.85114393,1296.8137021025,4938.4523045776,3939.0012353604,1215.4174343003,4959.1125620364,3939.0012353604,37.83287741,75.28659511,78570.24518559,-90.00000000,85.00000000,0.00000000,225.5500,81.0300,37.64708904,76.22633127,
225.3000,225.5500,322,0.000023,0.001336,201.428061,284.514868,-9856.35847816,743.64152184,0.00000000,-0.11910295,0.02220464,-3.07495555,0.00000000,0.00000000,0.00000000,-100963.82855571,0.00000000,8833.19042480,-9.52490072,0.00000209,0.83302976,-0.97209841,0.00000021,0.08501788,-1.79786347,-7.33437463,-5.86449555,37.28703347,-1.25878093,129.78492005,0.47463550,0.00021062,-1.25878093,-132.54082834,-25.83364394,133.57286057,-13.18208292,14.85114393,-227.85259606,77.64615966,14.85114393,1296.8137021025,4938.4523045776,3939.0012353604,1215.4174343003,4959.1125620364,3939.0012353604,37.83287741,75.28659511,78570.24518559,-90.00000000,85.00000000,0.00000000,225.5500,81.0300,37.64708904,76.22633127,
225.9000,226.5500,322,0.000023,0.001331,201.386968,284.485845,-9856.35847816,743.64152184,0.00000000,-0.11609717,0.02200673,-3.16038020,0.00000000,0.00000000,0.00000000,-100963.17000547,0.00000000,8833.13280912,-9.52483831,0.00000208,0.83301627,-0.97209204,0.00000021,0.08501651,-1.79751517,-7.33440966,-5.86445523,27.77120851,-1.26568174,130.61924662,0.46942532,0.00020530,-1.26568174,-132.54262125,-16.28131322,131.65896437,-20.47892634,8.98666997,-229.65028469,70.31176925,8.98666997,1296.9463181190,4938.4354740414,3939.0131542640,1215.1886828309,4959.1865410038,3939.0131542640,37.83286618,75.28510780,78591.30265892,-90.00000000,85.00000000,0.00000000,226.5500,80.1319,37.64705507,76.23009069,
226.5000,226.5500,322,0.000023,0.001331,201.386968,284.485845,-9856.35847816,743.64152184,0.00000000,-0.11609717,0.02200673,-3.16038020,0.00000000,0.00000000,0.00000000,-100963.17000547,0.00000000,8833.13280912,-9.52483831,0.00000208,0.83301627,-0.97209204,0.00000021,0.08501651,-1.79751517,-7.33440966,-5.86445523,27.77120851,-1.26568174,130.61924662,0.46942532,0.00020530,-1.26568174,-132.54262125,-16.28131322,131.65896437,-20.47892634,8.98666997,-229.65028469,70.31176925,8.98666997,1296.9463181190,4938.4354740414,3939.0131542640,1215.1886828309,4959.1865410038,3939.0131542640,37.83286618,75.28510780,78591.30265892,-90.00000000,85.00000000,0.00000000,226.5500,80.1319,37.64705507,76.23009069,
227.1000,227.5500,322,0.000023,0.001328,201.364517,284.469986,-9856.35847816,743.64152184,0.00000000,-0.11446254,0.02195074,-3.27929286,0.00000000,0.00000000,0.00000000,-100962.81019617,0.00000000,8833.10132988,-9.52480421,0.00000207,0.83300208,-0.97208856,0.00000021,0.08501506,-1.79717522,-7.33446552,-5.86443215,18.25535297,-1.27258438,131.45265887,0.46655292,0.00020241,-1.27258438,-132.54350066,-6.72903172,129.74381546,-27.77540189,3.12222772,-231.44762918,62.97733339,3.12222772,1297.0770196137,4938.4113468475,3939.0192087109,1214.9581338456,4959.2531855598,3939.0192087109,37.83285488,75.28362047,78602.80782847,-90.00000000,85.00000000,0.00000000,227.5500,79.2350,37.64702137,76.23384533,
227.7000,228.5500,322,0.000023,0.001328,201.360706,284.467294,-9856.35847816,743.64152184,0.00000000,-0.11418539,0.02203975,-3.43498398,0.00000000,0.00000000,0.00000000,-100962.74912190,0.00000000,8833.09598658,-9.52479843,0.00000208,0.83298689,-0.97208797,0.00000021,0.08501351,-1.79684393,-7.33454213,-5.86442630,8.73943859,-1.27948889,132.28515595,0.46606307,0.00020192,-1.27948889,-132.54346325,2.82322863,127.82740504,-35.07153008,-2.74220007,-233.24463802,55.64283129,-2.74220007,1297.2058053295,4938.3799233534,3939.0193987242,1214.7257876844,4959.3124956485,3939.0193987242,37.83284353,75.28213313,78604.76072942,-90.00000000,85.00000000,0.00000000,228.5500,78.3391,37.64698795,76.23759513,
228.3000,228.5500,322,0.000023,0.001328,201.360706,284.467294,-9856.35847816,743.64152184,0.00000000,-0.11418539,0.02203975,-3.43498398,0.00000000,0.00000000,0.00000000,-100962.74912190,0.00000000,8833.09598658,-9.52479843,0.00000208,0.83298689,-0.97208797,0.00000021,0.08501351,-1.79684393,-7.33454213,-5.86442630,8.73943859,-1.27948889,132.28515595,0.46606307,0.00020192,-1.27948889,-132.54346325,2.82322863,127.82740504,-35.07153008,-2.74220007,-233.24463802,55.64283129,-2.74220007,1297.2058053295,4938.3799233534,3939.0193987242,1214.7257876844,4959.3124956485,3939.0193987242,37.83284353,75.28213313,78604.76072942,-90.00000000,85.00000000,0.00000000,228.5500,78.3391,37.64698795,76.23759513,
228.9000,229.5500,322,0.000023,0.001330,201.375535,284.477769,-9856.35847816,743.64152184,0.00000000,-0.11526341,0.02227626,-3.59508598,0.00000000,0.00000000,0.00000000,-100962.98678165,0.00000000,8833.11677911,-9.52482095,0.00000210,0.83297374,-0.97209027,0.00000021,0.08501217,-1.79651839,-7.33464041,-5.86443784,-0.77656290,-1.28639531,133.11673714,0.46796352,0.00020383,-1.28639531,-132.54250585,12.37549594,125.90972442,-42.36733146,-8.60663064,-235.04131961,48.30824212,-8.60663064,1297.3326740003,4938.3412038963,3939.0137243098,1214.4916446786,4959.3644711934,3939.0137243098,37.83283211,75.28064581,78597.16136889,-90.00000000,85.00000000,0.00000000,229.5500,77.4445,37.64695479,76.24133998,
229.5000,229.5500,322,0.000023,0.001330,201.375535,284.477769,-9856.35847816,743.64152184,0.00000000,-0.11526341,0.02227626,-3.59508598,0.00000000,0.00000000,0.00000000,-100962.98678165,0.00000000,8833.11677911,-9.52482095,0.00000210,0.83297374,-0.97209027,0.00000021,0.08501217,-1.79651839,-7.33464041,-5.86443784,-0.77656290,-1.28639531,133.11673714,0.46796352,0.00020383,-1.28639531,-132.54250585,12.37549594,125.90972442,-42.36733146,-8.60663064,-235.04131961,48.30824212,-8.60663064,1297.3326740003,4938.3412038963,3939.0137243098,1214.4916446786,4959.3644711934,3939.0137243098,37.83283211,75.28064581,78597.16136889,-90.00000000,85.00000000,0.00000000,229.5500,77.4445,37.64695479,76.24133998,
230.0000,230.0000,322,0.000023,0.001331,201.388290,284.486778,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79636397,-7.33469483,-5.86444925,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.28950383,-132.54177781,16.67402632,125.04635502,-45.65034216,-11.24563010,-235.84971816,45.00764187,-11.24563010,1297.3891391277,4938.3213999175,3939.0092575514,1214.3856941925,4959.3854672682,3939.0092575514,37.83282695,75.27997651,78590.62522671,-90.00000000,85.00000000,0.00000000,230.0000,77.0423,37.64693996,76.24302353,
230.6000,230.6000,322,0.000023,0.001334,201.411169,284.502937,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79584112,-7.33486473,-5.86448206,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.29365042,-132.54072473,22.40542690,123.89499162,-50.02765745,-14.76431298,-236.92728275,40.60674671,-14.76431298,1297.4638215545,4938.2926965125,3939.0014545690,1214.2438610862,4959.4111515871,3939.0014545690,37.83282006,75.27908413,78578.90139176,-90.00000000,85.00000000,0.00000000,230.6000,76.5064,37.64692028,76.24526643,
231.2000,231.2000,322,0.000023,0.001337,201.440758,284.523835,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79564295,-7.33495010,-5.86450840,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.29779773,-132.53934622,28.13685107,122.74317232,-54.40487261,-18.28300981,-238.00472788,36.20580265,-18.28300981,1297.5378130265,4938.2613667486,3938.9915403730,1214.1013814771,4959.4341953544,3938.9915403730,37.83281314,75.27819175,78563.73870968,-90.00000000,85.00000000,0.00000000,231.2000,75.9709,37.64690068,76.24750748,
231.8000,231.8000,322,0.000023,0.001341,201.477059,284.549470,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79544667,-7.33504320,-5.86454092,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.30194577,-132.53764228,33.86830488,121.59089591,-58.78199221,-21.80172429,-239.08205467,31.80480504,-21.80172429,1297.6111132698,4938.2274106845,3938.9795149537,1213.9582554364,4959.4545985395,3938.9795149537,37.83280620,75.27729938,78545.13716451,-90.00000000,85.00000000,0.00000000,231.8000,75.4359,37.64688119,76.24974666,
232.4000,232.4000,322,0.000023,0.001346,201.520070,284.579841,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79525228,-7.33514403,-5.86457961,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.30609456,-132.53561291,39.59979437,120.43816119,-63.15902084,-25.32046014,-240.15926426,27.40374926,-25.32046014,1297.6837220099,4938.1908283762,3938.9653782996,1213.8144830349,4959.4723611089,3938.9653782996,37.83279923,75.27640701,78523.09673665,-90.00000000,85.00000000,0.00000000,232.4000,74.9013,37.64686180,76.25198396,
233.0000,233.0000,322,0.000023,0.001352,201.569793,284.614947,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79505977,-7.33525257,-5.86462447,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.31024411,-132.53325810,45.33132556,119.28496694,-67.53596308,-28.83922106,-241.23635778,23.00263067,-28.83922106,1297.7556389714,4938.1516198768,3938.9491303965,1213.6700643425,4959.4874830261,3938.9491303965,37.83279225,75.27551466,78497.61740288,-90.00000000,85.00000000,0.00000000,233.0000,74.3672,37.64684250,76.25421934,
233.6000,233.6000,322,0.000023,0.001358,201.626227,284.654787,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79486915,-7.33536884,-5.86467551,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.31439443,-132.53057785,51.06290450,118.13131196,-71.91282352,-32.35801075,-242.31333636,18.60144463,-32.35801075,1297.8268638781,4938.1097852368,3938.9307712285,1213.5249994286,4959.4999642522,3938.9307712285,37.83278524,75.27462233,78468.69913638,-90.00000000,85.00000000,0.00000000,233.6000,73.8335,37.64682330,76.25645280,
234.2000,234.2000,322,0.000024,0.001366,201.689374,284.699358,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79468041,-7.33549283,-5.86473272,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.31854552,-132.52757214,56.79453721,116.97719505,-76.28960674,-35.87683291,-243.39020113,14.20018652,-35.87683291,1297.8973964533,4938.0653245040,3938.9103007772,1213.3792883617,4959.5098047452,3938.9103007772,37.83277821,75.27373001,78436.34190667,-90.00000000,85.00000000,0.00000000,234.2000,73.3003,37.64680420,76.25868431,
234.8000,234.8000,322,0.000024,0.001374,201.759232,284.748659,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79449355,-7.33562453,-5.86479610,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.32269741,-132.52424099,62.52622973,115.82261498,-80.66631733,-39.39569125,-244.46695322,9.79885169,-39.39569125,1297.9672364195,4938.0182377233,3938.8877190218,1213.2329312097,4959.5170044607,3938.8877190218,37.83277116,75.27283770,78400.54567969,-90.00000000,85.00000000,0.00000000,234.8000,72.7676,37.64678519,76.26091384,
235.4000,235.4000,322,0.000024,0.001383,201.835802,284.802687,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79430857,-7.33576396,-5.86486565,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.32685010,-132.52058436,68.25798808,114.66757056,-85.04295985,-42.91458946,-245.54359376,5.39743553,-42.91458946,1298.0363834984,4937.9685249368,3938.8630259397,1213.0859280401,4959.5215633510,3938.8630259397,37.83276408,75.27194541,78361.31041776,-90.00000000,85.00000000,0.00000000,235.4000,72.2353,37.64676628,76.26314138,
236.0000,236.0000,322,0.000024,0.001392,201.919086,284.861440,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79412547,-7.33591109,-5.86494136,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.33100360,-132.51660227,73.98981828,113.51206058,-89.41953889,-46.43353126,-246.62012388,0.99593340,-46.43353126,1298.1048374111,4937.9161861841,3938.8362215057,1212.9382789193,4959.5234813661,3938.8362215057,37.83275699,75.27105315,78318.63607955,-90.00000000,85.00000000,0.00000000,236.0000,71.7036,37.64674748,76.26536690,
236.6000,236.6000,322,0.000024,0.001403,202.009082,284.924915,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.79394424,-7.33606594,-5.86502323,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.33515792,-132.51229469,79.72172637,112.35608382,-93.79605903,-49.95252033,-247.69654470,-3.40565932,-49.95252033,1298.1725978778,4937.8612215019,3938.8073056927,1212.7899839133,4959.5227584530,3938.8073056927,37.83274987,75.27016090,78272.52262016,-90.00000000,85.00000000,0.00000000,236.6000,71.1723,37.64672876,76.26759038,
